-3.76153e+019	4.34597e+018	-2.54672e+010	2.94241e+009	159.014	26.1903	158.827	26.1372	2.66127	1.36157
0	0	1.3019e+010	-1.50418e+009	161.412	27.4256	161.493	27.4891	2.65371	1.33344
1.92292e+019	-2.22169e+018	1.3019e+010	-1.50418e+009	161.529	27.8454	161.493	27.4891	2.65371	1.33344
0	0	-4.6132e+009	5.32997e+008	163.625	28.7683	164.155	28.8064	2.64354	1.28825
2.24048e+018	1.93919e+019	2.0309e+009	1.75779e+010	164.116	29.315	164.155	28.8064	2.64354	1.28825
1024	-8192	-3.60576e+009	-3.12086e+010	166.828	30.2062	166.809	30.0721	2.63006	1.22694
-5.32574e+018	-4.60954e+019	-3.60576e+009	-3.12086e+010	166.748	29.7121	166.809	30.0721	2.63006	1.22694
0	0	1.85188e+009	1.60285e+010	169.097	31.3717	169.452	31.2706	2.61238	1.15075
2.73525e+018	2.36742e+019	1.85188e+009	1.60285e+010	169.345	30.7063	169.452	31.2706	2.61238	1.15075
0	8192	-6.56756e+008	-5.68437e+009	172.175	32.3404	172.079	32.3873	2.58945	1.06126
1.56966e+019	-1.81354e+018	1.42283e+010	-1.6439e+009	172.135	32.6666	172.079	32.3873	2.58945	1.06126
0	0	-2.5095e+010	2.8994e+009	174.643	33.4625	174.685	33.4095	2.56021	0.960341
-3.70655e+019	4.28245e+018	-2.5095e+010	2.8994e+009	174.474	33.9157	174.685	33.4095	2.56021	0.960341
0	0	1.28381e+010	-1.48328e+009	177.03	34.2009	177.261	34.3262	2.52363	0.850119
1.89621e+019	-2.19082e+018	1.28381e+010	-1.48328e+009	177.211	33.8467	177.261	34.3262	2.52363	0.850119
8192	-512	-4.54971e+009	5.25661e+008	180.145	35.1423	179.799	35.1289	2.47883	0.732949
2.19552e+018	1.90027e+019	1.99014e+009	1.72251e+010	179.543	35.4767	179.799	35.1289	2.47883	0.732949
0	0	-3.53463e+009	-3.0593e+010	182.599	35.753	182.292	35.8114	2.42515	0.611338
-5.22069e+018	-4.51862e+019	-3.53463e+009	-3.0593e+010	182.047	36.2626	182.292	35.8114	2.42515	0.611338
0	0	1.81573e+009	1.57156e+010	184.732	36.5155	184.73	36.37	2.36226	0.487877
2.68186e+018	2.32121e+019	1.81573e+009	1.57156e+010	184.833	36.1451	184.73	36.37	2.36226	0.487877
0	8192	-6.43961e+008	-5.57362e+009	186.946	36.9404	187.103	36.804	2.29017	0.365145
1.54509e+019	-1.78516e+018	1.40056e+010	-1.61817e+009	187.296	36.9375	187.103	36.804	2.29017	0.365145
4096	-512	-2.47206e+010	2.85615e+009	189.465	37.4052	189.401	37.1147	2.20928	0.245623
-3.65126e+019	4.21856e+018	-2.47206e+010	2.85615e+009	189.738	36.951	189.401	37.1147	2.20928	0.245623
16384	0	1.26522e+010	-1.4618e+009	191.735	37.5631	191.615	37.3064	2.12037	0.131591
1.86874e+019	-2.15909e+018	1.26522e+010	-1.4618e+009	191.682	37.1147	191.615	37.3064	2.12037	0.131591
8192	1024	-4.48417e+009	5.18088e+008	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
2.1671e+018	1.87567e+019	1.96438e+009	1.70021e+010	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
1024	8192	-3.49012e+009	-3.02078e+010	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
-5.15494e+018	-4.46172e+019	-3.49012e+009	-3.02078e+010	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
-2048	-16384	1.79325e+009	1.5521e+010	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
2.64865e+018	2.29246e+019	1.79325e+009	1.5521e+010	197.582	37.303	197.683	37.2395	1.81869	-0.159495
0	0	-6.36011e+008	-5.50482e+009	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
1.51839e+019	-1.7543e+018	1.37635e+010	-1.59019e+009	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
0	0	-2.43044e+010	2.80806e+009	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
-3.58978e+019	4.14753e+018	-2.43044e+010	2.80806e+009	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
0	0	1.24425e+010	-1.43757e+009	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
1.83777e+019	-2.12331e+018	1.24425e+010	-1.43757e+009	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
0	0	-4.41007e+009	5.09527e+008	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
2.14247e+018	1.85435e+019	1.94205e+009	1.68089e+010	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
